step,layer,ratio,lr,loss
256,blocks.0.mlp.0.weight,8.25942782e-03,3.00000000e-03,5.559967
256,blocks.0.mlp.0.bias,8.99288351e-03,3.00000000e-03,5.559967
256,blocks.0.mlp.2.weight,1.29010029e-02,3.00000000e-03,5.559967
256,blocks.0.mlp.2.bias,1.20823981e-02,3.00000000e-03,5.559967
256,blocks.1.ln1.weight,6.12402726e-04,3.00000000e-03,5.559967
256,blocks.1.ln1.bias,8.86392826e-03,3.00000000e-03,5.559967
256,blocks.1.attn.in_proj_weight,4.16571514e-03,3.00000000e-03,5.559967
256,blocks.1.attn.in_proj_bias,1.04692500e-02,3.00000000e-03,5.559967
256,blocks.1.attn.out_proj.weight,8.28102235e-03,3.00000000e-03,5.559967
256,blocks.1.attn.out_proj.bias,1.63379017e-02,3.00000000e-03,5.559967
256,blocks.1.ln2.weight,8.20966402e-04,3.00000000e-03,5.559967
256,blocks.1.ln2.bias,2.29695178e-02,3.00000000e-03,5.559967
256,blocks.1.mlp.0.weight,7.84943432e-03,3.00000000e-03,5.559967
256,blocks.1.mlp.0.bias,1.06219968e-02,3.00000000e-03,5.559967
256,blocks.1.mlp.2.weight,1.34838105e-02,3.00000000e-03,5.559967
256,blocks.1.mlp.2.bias,1.24691240e-02,3.00000000e-03,5.559967
256,ln_f.weight,1.47105019e-03,3.00000000e-03,5.559967
256,ln_f.bias,7.80777585e-03,3.00000000e-03,5.559967
256,lm_head.weight,9.68868774e-03,3.00000000e-03,5.559967
257,token_emb.weight,7.24287480e-04,3.00000000e-03,5.561502
257,pos_emb.weight,7.42658248e-04,3.00000000e-03,5.561502
257,blocks.0.ln1.weight,8.90770800e-04,3.00000000e-03,5.561502
257,blocks.0.ln1.bias,6.18224260e-03,3.00000000e-03,5.561502
257,blocks.0.attn.in_proj_weight,7.12821148e-03,3.00000000e-03,5.561502
257,blocks.0.attn.in_proj_bias,9.57954555e-03,3.00000000e-03,5.561502
257,blocks.0.attn.out_proj.weight,8.67991281e-03,3.00000000e-03,5.561502
257,blocks.0.attn.out_proj.bias,1.51766218e-02,3.00000000e-03,5.561502
257,blocks.0.ln2.weight,8.16834599e-04,3.00000000e-03,5.561502
257,blocks.0.ln2.bias,1.81405553e-02,3.00000000e-03,5.561502
257,blocks.0.mlp.0.weight,8.29463974e-03,3.00000000e-03,5.561502
257,blocks.0.mlp.0.bias,9.00720077e-03,3.00000000e-03,5.561502
257,blocks.0.mlp.2.weight,1.34658943e-02,3.00000000e-03,5.561502
257,blocks.0.mlp.2.bias,1.27338410e-02,3.00000000e-03,5.561502
257,blocks.1.ln1.weight,6.04680380e-04,3.00000000e-03,5.561502
257,blocks.1.ln1.bias,8.57219203e-03,3.00000000e-03,5.561502
257,blocks.1.attn.in_proj_weight,4.55839874e-03,3.00000000e-03,5.561502
257,blocks.1.attn.in_proj_bias,1.15225140e-02,3.00000000e-03,5.561502
257,blocks.1.attn.out_proj.weight,8.76041250e-03,3.00000000e-03,5.561502
257,blocks.1.attn.out_proj.bias,1.72589046e-02,3.00000000e-03,5.561502
257,blocks.1.ln2.weight,7.43393111e-04,3.00000000e-03,5.561502
257,blocks.1.ln2.bias,2.18670481e-02,3.00000000e-03,5.561502
257,blocks.1.mlp.0.weight,8.04985167e-03,3.00000000e-03,5.561502
257,blocks.1.mlp.0.bias,1.07755028e-02,3.00000000e-03,5.561502
257,blocks.1.mlp.2.weight,1.42494956e-02,3.00000000e-03,5.561502
257,blocks.1.mlp.2.bias,1.31949954e-02,3.00000000e-03,5.561502
257,ln_f.weight,1.48736399e-03,3.00000000e-03,5.561502
257,ln_f.bias,8.08837644e-03,3.00000000e-03,5.561502
257,lm_head.weight,9.78629291e-03,3.00000000e-03,5.561502
258,token_emb.weight,7.19832159e-04,3.00000000e-03,5.571437
258,pos_emb.weight,7.38652197e-04,3.00000000e-03,5.571437
258,blocks.0.ln1.weight,8.15827081e-04,3.00000000e-03,5.571437
258,blocks.0.ln1.bias,5.66406885e-03,3.00000000e-03,5.571437
258,blocks.0.attn.in_proj_weight,7.07291481e-03,3.00000000e-03,5.571437
258,blocks.0.attn.in_proj_bias,9.57868089e-03,3.00000000e-03,5.571437
258,blocks.0.attn.out_proj.weight,8.56730393e-03,3.00000000e-03,5.571437
258,blocks.0.attn.out_proj.bias,1.48705568e-02,3.00000000e-03,5.571437
258,blocks.0.ln2.weight,8.17090283e-04,3.00000000e-03,5.571437
258,blocks.0.ln2.bias,1.77072715e-02,3.00000000e-03,5.571437
258,blocks.0.mlp.0.weight,8.13419849e-03,3.00000000e-03,5.571437
258,blocks.0.mlp.0.bias,8.80118858e-03,3.00000000e-03,5.571437
258,blocks.0.mlp.2.weight,1.34371389e-02,3.00000000e-03,5.571437
258,blocks.0.mlp.2.bias,1.26095689e-02,3.00000000e-03,5.571437
258,blocks.1.ln1.weight,5.92094843e-04,3.00000000e-03,5.571437
258,blocks.1.ln1.bias,8.59379768e-03,3.00000000e-03,5.571437
258,blocks.1.attn.in_proj_weight,4.41488258e-03,3.00000000e-03,5.571437
258,blocks.1.attn.in_proj_bias,1.11042777e-02,3.00000000e-03,5.571437
258,blocks.1.attn.out_proj.weight,8.69167482e-03,3.00000000e-03,5.571437
258,blocks.1.attn.out_proj.bias,1.70979095e-02,3.00000000e-03,5.571437
258,blocks.1.ln2.weight,7.81641207e-04,3.00000000e-03,5.571437
258,blocks.1.ln2.bias,2.17606807e-02,3.00000000e-03,5.571437
258,blocks.1.mlp.0.weight,8.19616198e-03,3.00000000e-03,5.571437
258,blocks.1.mlp.0.bias,1.10246468e-02,3.00000000e-03,5.571437
258,blocks.1.mlp.2.weight,1.41655572e-02,3.00000000e-03,5.571437
258,blocks.1.mlp.2.bias,1.31051020e-02,3.00000000e-03,5.571437
258,ln_f.weight,1.48695617e-03,3.00000000e-03,5.571437
258,ln_f.bias,8.11032706e-03,3.00000000e-03,5.571437
258,lm_head.weight,9.95137085e-03,3.00000000e-03,5.571437
259,token_emb.weight,7.24229547e-04,3.00000000e-03,5.563712
259,pos_emb.weight,7.39499820e-04,3.00000000e-03,5.563712
259,blocks.0.ln1.weight,8.24556608e-04,3.00000000e-03,5.563712
259,blocks.0.ln1.bias,5.66638041e-03,3.00000000e-03,5.563712
259,blocks.0.attn.in_proj_weight,7.10498344e-03,3.00000000e-03,5.563712
259,blocks.0.attn.in_proj_bias,9.56272106e-03,3.00000000e-03,5.563712
259,blocks.0.attn.out_proj.weight,8.86538579e-03,3.00000000e-03,5.563712
259,blocks.0.attn.out_proj.bias,1.52611425e-02,3.00000000e-03,5.563712
259,blocks.0.ln2.weight,8.64477175e-04,3.00000000e-03,5.563712
259,blocks.0.ln2.bias,1.81943845e-02,3.00000000e-03,5.563712
259,blocks.0.mlp.0.weight,8.24610383e-03,3.00000000e-03,5.563712
259,blocks.0.mlp.0.bias,8.91679330e-03,3.00000000e-03,5.563712
259,blocks.0.mlp.2.weight,1.38665852e-02,3.00000000e-03,5.563712
259,blocks.0.mlp.2.bias,1.30040126e-02,3.00000000e-03,5.563712
259,blocks.1.ln1.weight,6.68153959e-04,3.00000000e-03,5.563712
259,blocks.1.ln1.bias,9.40665173e-03,3.00000000e-03,5.563712
259,blocks.1.attn.in_proj_weight,4.75094078e-03,3.00000000e-03,5.563712
259,blocks.1.attn.in_proj_bias,1.19836223e-02,3.00000000e-03,5.563712
259,blocks.1.attn.out_proj.weight,8.92715056e-03,3.00000000e-03,5.563712
259,blocks.1.attn.out_proj.bias,1.75387815e-02,3.00000000e-03,5.563712
259,blocks.1.ln2.weight,7.72595939e-04,3.00000000e-03,5.563712
259,blocks.1.ln2.bias,2.16289222e-02,3.00000000e-03,5.563712
259,blocks.1.mlp.0.weight,8.69962402e-03,3.00000000e-03,5.563712
259,blocks.1.mlp.0.bias,1.16924120e-02,3.00000000e-03,5.563712
259,blocks.1.mlp.2.weight,1.46052389e-02,3.00000000e-03,5.563712
259,blocks.1.mlp.2.bias,1.34769799e-02,3.00000000e-03,5.563712
259,ln_f.weight,1.50127794e-03,3.00000000e-03,5.563712
259,ln_f.bias,8.28031098e-03,3.00000000e-03,5.563712
259,lm_head.weight,9.46106789e-03,3.00000000e-03,5.563712
260,token_emb.weight,7.28134781e-04,3.00000000e-03,5.548663
260,pos_emb.weight,7.38989786e-04,3.00000000e-03,5.548663
260,blocks.0.ln1.weight,7.67169685e-04,3.00000000e-03,5.548663
260,blocks.0.ln1.bias,6.78635318e-03,3.00000000e-03,5.548663
260,blocks.0.attn.in_proj_weight,7.12223674e-03,3.00000000e-03,5.548663
260,blocks.0.attn.in_proj_bias,9.84960885e-03,3.00000000e-03,5.548663
260,blocks.0.attn.out_proj.weight,9.05773134e-03,3.00000000e-03,5.548663
260,blocks.0.attn.out_proj.bias,1.54920687e-02,3.00000000e-03,5.548663
260,blocks.0.ln2.weight,8.21305197e-04,3.00000000e-03,5.548663
260,blocks.0.ln2.bias,1.66463718e-02,3.00000000e-03,5.548663
260,blocks.0.mlp.0.weight,8.00166197e-03,3.00000000e-03,5.548663
260,blocks.0.mlp.0.bias,8.58768869e-03,3.00000000e-03,5.548663
260,blocks.0.mlp.2.weight,1.39978810e-02,3.00000000e-03,5.548663
260,blocks.0.mlp.2.bias,1.32175451e-02,3.00000000e-03,5.548663
260,blocks.1.ln1.weight,7.10300009e-04,3.00000000e-03,5.548663
260,blocks.1.ln1.bias,9.71716316e-03,3.00000000e-03,5.548663
260,blocks.1.attn.in_proj_weight,4.63978149e-03,3.00000000e-03,5.548663
260,blocks.1.attn.in_proj_bias,1.16795762e-02,3.00000000e-03,5.548663
260,blocks.1.attn.out_proj.weight,9.00786463e-03,3.00000000e-03,5.548663
260,blocks.1.attn.out_proj.bias,1.77370984e-02,3.00000000e-03,5.548663
260,blocks.1.ln2.weight,8.38791324e-04,3.00000000e-03,5.548663
260,blocks.1.ln2.bias,2.27526326e-02,3.00000000e-03,5.548663
260,blocks.1.mlp.0.weight,8.35358298e-03,3.00000000e-03,5.548663
260,blocks.1.mlp.0.bias,1.09854929e-02,3.00000000e-03,5.548663
260,blocks.1.mlp.2.weight,1.47524889e-02,3.00000000e-03,5.548663
260,blocks.1.mlp.2.bias,1.36480130e-02,3.00000000e-03,5.548663
260,ln_f.weight,1.48301081e-03,3.00000000e-03,5.548663
260,ln_f.bias,8.27748563e-03,3.00000000e-03,5.548663
260,lm_head.weight,9.51707157e-03,3.00000000e-03,5.548663
261,token_emb.weight,7.26836447e-04,3.00000000e-03,5.555355
261,pos_emb.weight,7.44925044e-04,3.00000000e-03,5.555355
261,blocks.0.ln1.weight,6.93168437e-04,3.00000000e-03,5.555355
261,blocks.0.ln1.bias,6.87952091e-03,3.00000000e-03,5.555355
261,blocks.0.attn.in_proj_weight,7.16850442e-03,3.00000000e-03,5.555355
261,blocks.0.attn.in_proj_bias,9.74067056e-03,3.00000000e-03,5.555355
261,blocks.0.attn.out_proj.weight,9.09381498e-03,3.00000000e-03,5.555355
261,blocks.0.attn.out_proj.bias,1.56076101e-02,3.00000000e-03,5.555355
261,blocks.0.ln2.weight,8.57545218e-04,3.00000000e-03,5.555355
261,blocks.0.ln2.bias,1.73869044e-02,3.00000000e-03,5.555355
261,blocks.0.mlp.0.weight,8.13689101e-03,3.00000000e-03,5.555355
261,blocks.0.mlp.0.bias,8.73969848e-03,3.00000000e-03,5.555355
261,blocks.0.mlp.2.weight,1.41557715e-02,3.00000000e-03,5.555355
261,blocks.0.mlp.2.bias,1.34706139e-02,3.00000000e-03,5.555355
261,blocks.1.ln1.weight,7.50949148e-04,3.00000000e-03,5.555355
261,blocks.1.ln1.bias,1.02939253e-02,3.00000000e-03,5.555355
261,blocks.1.attn.in_proj_weight,4.75800031e-03,3.00000000e-03,5.555355
261,blocks.1.attn.in_proj_bias,1.19257297e-02,3.00000000e-03,5.555355
261,blocks.1.attn.out_proj.weight,9.20969997e-03,3.00000000e-03,5.555355
261,blocks.1.attn.out_proj.bias,1.81592762e-02,3.00000000e-03,5.555355
261,blocks.1.ln2.weight,8.89568584e-04,3.00000000e-03,5.555355
261,blocks.1.ln2.bias,2.47956555e-02,3.00000000e-03,5.555355
261,blocks.1.mlp.0.weight,8.57836285e-03,3.00000000e-03,5.555355
261,blocks.1.mlp.0.bias,1.13784064e-02,3.00000000e-03,5.555355
261,blocks.1.mlp.2.weight,1.50424049e-02,3.00000000e-03,5.555355
261,blocks.1.mlp.2.bias,1.40311794e-02,3.00000000e-03,5.555355
261,ln_f.weight,1.45901080e-03,3.00000000e-03,5.555355
261,ln_f.bias,8.37528918e-03,3.00000000e-03,5.555355
261,lm_head.weight,9.37767645e-03,3.00000000e-03,5.555355
262,token_emb.weight,7.25300258e-04,3.00000000e-03,5.546916
262,pos_emb.weight,7.37131464e-04,3.00000000e-03,5.546916
262,blocks.0.ln1.weight,7.64963655e-04,3.00000000e-03,5.546916
262,blocks.0.ln1.bias,5.85706238e-03,3.00000000e-03,5.546916
262,blocks.0.attn.in_proj_weight,7.20899318e-03,3.00000000e-03,5.546916
262,blocks.0.attn.in_proj_bias,9.01724682e-03,3.00000000e-03,5.546916
262,blocks.0.attn.out_proj.weight,9.17534427e-03,3.00000000e-03,5.546916
262,blocks.0.attn.out_proj.bias,1.56700365e-02,3.00000000e-03,5.546916
262,blocks.0.ln2.weight,9.07337107e-04,3.00000000e-03,5.546916
262,blocks.0.ln2.bias,1.79989050e-02,3.00000000e-03,5.546916
262,blocks.0.mlp.0.weight,8.16903161e-03,3.00000000e-03,5.546916
262,blocks.0.mlp.0.bias,8.74285639e-03,3.00000000e-03,5.546916
262,blocks.0.mlp.2.weight,1.40329612e-02,3.00000000e-03,5.546916
262,blocks.0.mlp.2.bias,1.34067026e-02,3.00000000e-03,5.546916
262,blocks.1.ln1.weight,6.13953195e-04,3.00000000e-03,5.546916
262,blocks.1.ln1.bias,8.45265298e-03,3.00000000e-03,5.546916
262,blocks.1.attn.in_proj_weight,4.35379092e-03,3.00000000e-03,5.546916
262,blocks.1.attn.in_proj_bias,1.10070573e-02,3.00000000e-03,5.546916
262,blocks.1.attn.out_proj.weight,9.14814327e-03,3.00000000e-03,5.546916
262,blocks.1.attn.out_proj.bias,1.80499658e-02,3.00000000e-03,5.546916
262,blocks.1.ln2.weight,9.13993599e-04,3.00000000e-03,5.546916
262,blocks.1.ln2.bias,2.54037241e-02,3.00000000e-03,5.546916
262,blocks.1.mlp.0.weight,8.68670712e-03,3.00000000e-03,5.546916
262,blocks.1.mlp.0.bias,1.16137267e-02,3.00000000e-03,5.546916
262,blocks.1.mlp.2.weight,1.49141665e-02,3.00000000e-03,5.546916
262,blocks.1.mlp.2.bias,1.39486096e-02,3.00000000e-03,5.546916
262,ln_f.weight,1.43878825e-03,3.00000000e-03,5.546916
262,ln_f.bias,8.40931780e-03,3.00000000e-03,5.546916
262,lm_head.weight,9.54080912e-03,3.00000000e-03,5.546916
263,token_emb.weight,7.28670624e-04,3.00000000e-03,5.552251
263,pos_emb.weight,7.39861050e-04,3.00000000e-03,5.552251
263,blocks.0.ln1.weight,8.33329743e-04,3.00000000e-03,5.552251
263,blocks.0.ln1.bias,4.11663989e-03,3.00000000e-03,5.552251
263,blocks.0.attn.in_proj_weight,7.14779495e-03,3.00000000e-03,5.552251
263,blocks.0.attn.in_proj_bias,8.05247485e-03,3.00000000e-03,5.552251
263,blocks.0.attn.out_proj.weight,9.08030459e-03,3.00000000e-03,5.552251
263,blocks.0.attn.out_proj.bias,1.57122843e-02,3.00000000e-03,5.552251
263,blocks.0.ln2.weight,8.50733161e-04,3.00000000e-03,5.552251
263,blocks.0.ln2.bias,1.74261795e-02,3.00000000e-03,5.552251
263,blocks.0.mlp.0.weight,8.07975250e-03,3.00000000e-03,5.552251
263,blocks.0.mlp.0.bias,8.68240055e-03,3.00000000e-03,5.552251
263,blocks.0.mlp.2.weight,1.41038810e-02,3.00000000e-03,5.552251
263,blocks.0.mlp.2.bias,1.35122042e-02,3.00000000e-03,5.552251
263,blocks.1.ln1.weight,5.99965779e-04,3.00000000e-03,5.552251
263,blocks.1.ln1.bias,8.51451675e-03,3.00000000e-03,5.552251
263,blocks.1.attn.in_proj_weight,4.29130657e-03,3.00000000e-03,5.552251
263,blocks.1.attn.in_proj_bias,1.09784167e-02,3.00000000e-03,5.552251
263,blocks.1.attn.out_proj.weight,9.23247224e-03,3.00000000e-03,5.552251
263,blocks.1.attn.out_proj.bias,1.82892880e-02,3.00000000e-03,5.552251
263,blocks.1.ln2.weight,9.59464212e-04,3.00000000e-03,5.552251
263,blocks.1.ln2.bias,2.63707886e-02,3.00000000e-03,5.552251
263,blocks.1.mlp.0.weight,8.99259727e-03,3.00000000e-03,5.552251
263,blocks.1.mlp.0.bias,1.20483229e-02,3.00000000e-03,5.552251
263,blocks.1.mlp.2.weight,1.51261698e-02,3.00000000e-03,5.552251
263,blocks.1.mlp.2.bias,1.41125953e-02,3.00000000e-03,5.552251
263,ln_f.weight,1.44753476e-03,3.00000000e-03,5.552251
263,ln_f.bias,8.45672709e-03,3.00000000e-03,5.552251
263,lm_head.weight,9.47271638e-03,3.00000000e-03,5.552251
264,token_emb.weight,7.26660216e-04,3.00000000e-03,5.550008
264,pos_emb.weight,7.41539899e-04,3.00000000e-03,5.550008
264,blocks.0.ln1.weight,8.33706916e-04,3.00000000e-03,5.550008
264,blocks.0.ln1.bias,4.51027633e-03,3.00000000e-03,5.550008
264,blocks.0.attn.in_proj_weight,7.11450272e-03,3.00000000e-03,5.550008
264,blocks.0.attn.in_proj_bias,8.31448078e-03,3.00000000e-03,5.550008
264,blocks.0.attn.out_proj.weight,8.58121794e-03,3.00000000e-03,5.550008
264,blocks.0.attn.out_proj.bias,1.43320185e-02,3.00000000e-03,5.550008
264,blocks.0.ln2.weight,8.68454644e-04,3.00000000e-03,5.550008
264,blocks.0.ln2.bias,1.63707709e-02,3.00000000e-03,5.550008
264,blocks.0.mlp.0.weight,7.81722096e-03,3.00000000e-03,5.550008
264,blocks.0.mlp.0.bias,8.17261834e-03,3.00000000e-03,5.550008
264,blocks.0.mlp.2.weight,1.29281810e-02,3.00000000e-03,5.550008
264,blocks.0.mlp.2.bias,1.21051875e-02,3.00000000e-03,5.550008
264,blocks.1.ln1.weight,5.98903195e-04,3.00000000e-03,5.550008
264,blocks.1.ln1.bias,8.63423926e-03,3.00000000e-03,5.550008
264,blocks.1.attn.in_proj_weight,4.25446405e-03,3.00000000e-03,5.550008
264,blocks.1.attn.in_proj_bias,1.06682129e-02,3.00000000e-03,5.550008
264,blocks.1.attn.out_proj.weight,8.26535468e-03,3.00000000e-03,5.550008
264,blocks.1.attn.out_proj.bias,1.63804258e-02,3.00000000e-03,5.550008
264,blocks.1.ln2.weight,7.75373372e-04,3.00000000e-03,5.550008
264,blocks.1.ln2.bias,1.93668765e-02,3.00000000e-03,5.550008
264,blocks.1.mlp.0.weight,7.89858241e-03,3.00000000e-03,5.550008
264,blocks.1.mlp.0.bias,1.02637097e-02,3.00000000e-03,5.550008
264,blocks.1.mlp.2.weight,1.36386114e-02,3.00000000e-03,5.550008
264,blocks.1.mlp.2.bias,1.26076307e-02,3.00000000e-03,5.550008
264,ln_f.weight,1.36735694e-03,3.00000000e-03,5.550008
264,ln_f.bias,7.57650355e-03,3.00000000e-03,5.550008
264,lm_head.weight,9.56973365e-03,3.00000000e-03,5.550008
265,token_emb.weight,7.28989455e-04,3.00000000e-03,5.555271
265,pos_emb.weight,7.47200912e-04,3.00000000e-03,5.555271
265,blocks.0.ln1.weight,8.38388175e-04,3.00000000e-03,5.555271
265,blocks.0.ln1.bias,3.77648102e-03,3.00000000e-03,5.555271
265,blocks.0.attn.in_proj_weight,7.17594176e-03,3.00000000e-03,5.555271
265,blocks.0.attn.in_proj_bias,7.77296053e-03,3.00000000e-03,5.555271
265,blocks.0.attn.out_proj.weight,8.29412711e-03,3.00000000e-03,5.555271
265,blocks.0.attn.out_proj.bias,1.40642198e-02,3.00000000e-03,5.555271
265,blocks.0.ln2.weight,7.43507455e-04,3.00000000e-03,5.555271
265,blocks.0.ln2.bias,1.38931885e-02,3.00000000e-03,5.555271
265,blocks.0.mlp.0.weight,7.42578532e-03,3.00000000e-03,5.555271
265,blocks.0.mlp.0.bias,7.55595511e-03,3.00000000e-03,5.555271
265,blocks.0.mlp.2.weight,1.28236265e-02,3.00000000e-03,5.555271
265,blocks.0.mlp.2.bias,1.20122930e-02,3.00000000e-03,5.555271
265,blocks.1.ln1.weight,6.03953727e-04,3.00000000e-03,5.555271
265,blocks.1.ln1.bias,8.04635065e-03,3.00000000e-03,5.555271
265,blocks.1.attn.in_proj_weight,4.30618923e-03,3.00000000e-03,5.555271
265,blocks.1.attn.in_proj_bias,1.07717979e-02,3.00000000e-03,5.555271
265,blocks.1.attn.out_proj.weight,8.23264329e-03,3.00000000e-03,5.555271
265,blocks.1.attn.out_proj.bias,1.63663088e-02,3.00000000e-03,5.555271
265,blocks.1.ln2.weight,7.44525367e-04,3.00000000e-03,5.555271
265,blocks.1.ln2.bias,1.82863218e-02,3.00000000e-03,5.555271
265,blocks.1.mlp.0.weight,7.54833987e-03,3.00000000e-03,5.555271
265,blocks.1.mlp.0.bias,9.59492626e-03,3.00000000e-03,5.555271
265,blocks.1.mlp.2.weight,1.36584635e-02,3.00000000e-03,5.555271
265,blocks.1.mlp.2.bias,1.25939157e-02,3.00000000e-03,5.555271
265,ln_f.weight,1.33968681e-03,3.00000000e-03,5.555271
265,ln_f.bias,7.64018191e-03,3.00000000e-03,5.555271
265,lm_head.weight,9.76563535e-03,3.00000000e-03,5.555271
266,token_emb.weight,7.29627712e-04,3.00000000e-03,5.540706
266,pos_emb.weight,7.42312736e-04,3.00000000e-03,5.540706
266,blocks.0.ln1.weight,8.36128945e-04,3.00000000e-03,5.540706
266,blocks.0.ln1.bias,4.42299765e-03,3.00000000e-03,5.540706
266,blocks.0.attn.in_proj_weight,7.07081768e-03,3.00000000e-03,5.540706
266,blocks.0.attn.in_proj_bias,8.02752381e-03,3.00000000e-03,5.540706
266,blocks.0.attn.out_proj.weight,8.21693455e-03,3.00000000e-03,5.540706
266,blocks.0.attn.out_proj.bias,1.39630723e-02,3.00000000e-03,5.540706
266,blocks.0.ln2.weight,7.25391315e-04,3.00000000e-03,5.540706
266,blocks.0.ln2.bias,1.37945781e-02,3.00000000e-03,5.540706
266,blocks.0.mlp.0.weight,7.31293544e-03,3.00000000e-03,5.540706
266,blocks.0.mlp.0.bias,7.35246669e-03,3.00000000e-03,5.540706
266,blocks.0.mlp.2.weight,1.27375205e-02,3.00000000e-03,5.540706
266,blocks.0.mlp.2.bias,1.19302923e-02,3.00000000e-03,5.540706
266,blocks.1.ln1.weight,5.85753960e-04,3.00000000e-03,5.540706
266,blocks.1.ln1.bias,6.52045115e-03,3.00000000e-03,5.540706
266,blocks.1.attn.in_proj_weight,4.06956111e-03,3.00000000e-03,5.540706
266,blocks.1.attn.in_proj_bias,1.00807598e-02,3.00000000e-03,5.540706
266,blocks.1.attn.out_proj.weight,8.12162403e-03,3.00000000e-03,5.540706
266,blocks.1.attn.out_proj.bias,1.61415164e-02,3.00000000e-03,5.540706
266,blocks.1.ln2.weight,8.01629456e-04,3.00000000e-03,5.540706
266,blocks.1.ln2.bias,2.10863220e-02,3.00000000e-03,5.540706
266,blocks.1.mlp.0.weight,7.75498630e-03,3.00000000e-03,5.540706
266,blocks.1.mlp.0.bias,9.73622298e-03,3.00000000e-03,5.540706
266,blocks.1.mlp.2.weight,1.36377041e-02,3.00000000e-03,5.540706
266,blocks.1.mlp.2.bias,1.24256449e-02,3.00000000e-03,5.540706
266,ln_f.weight,1.28033366e-03,3.00000000e-03,5.540706
266,ln_f.bias,7.53847431e-03,3.00000000e-03,5.540706
266,lm_head.weight,9.82218799e-03,3.00000000e-03,5.540706
267,token_emb.weight,7.33649959e-04,3.00000000e-03,5.549671
267,pos_emb.weight,7.39156961e-04,3.00000000e-03,5.549671
267,blocks.0.ln1.weight,7.80967309e-04,3.00000000e-03,5.549671
267,blocks.0.ln1.bias,5.74396715e-03,3.00000000e-03,5.549671
267,blocks.0.attn.in_proj_weight,7.20337965e-03,3.00000000e-03,5.549671
267,blocks.0.attn.in_proj_bias,9.65583736e-03,3.00000000e-03,5.549671
267,blocks.0.attn.out_proj.weight,8.15321187e-03,3.00000000e-03,5.549671
267,blocks.0.attn.out_proj.bias,1.40227732e-02,3.00000000e-03,5.549671
267,blocks.0.ln2.weight,7.41519093e-04,3.00000000e-03,5.549671
267,blocks.0.ln2.bias,1.35565781e-02,3.00000000e-03,5.549671
267,blocks.0.mlp.0.weight,7.32934791e-03,3.00000000e-03,5.549671
267,blocks.0.mlp.0.bias,7.30956053e-03,3.00000000e-03,5.549671
267,blocks.0.mlp.2.weight,1.27753132e-02,3.00000000e-03,5.549671
267,blocks.0.mlp.2.bias,1.19310535e-02,3.00000000e-03,5.549671
267,blocks.1.ln1.weight,5.20235652e-04,3.00000000e-03,5.549671
267,blocks.1.ln1.bias,5.89351490e-03,3.00000000e-03,5.549671
267,blocks.1.attn.in_proj_weight,4.02077713e-03,3.00000000e-03,5.549671
267,blocks.1.attn.in_proj_bias,9.93040295e-03,3.00000000e-03,5.549671
267,blocks.1.attn.out_proj.weight,8.10315186e-03,3.00000000e-03,5.549671
267,blocks.1.attn.out_proj.bias,1.61226207e-02,3.00000000e-03,5.549671
267,blocks.1.ln2.weight,7.73039676e-04,3.00000000e-03,5.549671
267,blocks.1.ln2.bias,2.05150069e-02,3.00000000e-03,5.549671
267,blocks.1.mlp.0.weight,7.82715125e-03,3.00000000e-03,5.549671
267,blocks.1.mlp.0.bias,9.80897205e-03,3.00000000e-03,5.549671
267,blocks.1.mlp.2.weight,1.36475493e-02,3.00000000e-03,5.549671
267,blocks.1.mlp.2.bias,1.23887561e-02,3.00000000e-03,5.549671
267,ln_f.weight,1.29793324e-03,3.00000000e-03,5.549671
267,ln_f.bias,7.44222669e-03,3.00000000e-03,5.549671
267,lm_head.weight,9.97347022e-03,3.00000000e-03,5.549671
268,token_emb.weight,7.34244179e-04,3.00000000e-03,5.536430
268,pos_emb.weight,7.29596786e-04,3.00000000e-03,5.536430
268,blocks.0.ln1.weight,7.53408343e-04,3.00000000e-03,5.536430
268,blocks.0.ln1.bias,5.43301399e-03,3.00000000e-03,5.536430
268,blocks.0.attn.in_proj_weight,7.13089428e-03,3.00000000e-03,5.536430
268,blocks.0.attn.in_proj_bias,9.57361760e-03,3.00000000e-03,5.536430
268,blocks.0.attn.out_proj.weight,7.81510205e-03,3.00000000e-03,5.536430
268,blocks.0.attn.out_proj.bias,1.33825543e-02,3.00000000e-03,5.536430
268,blocks.0.ln2.weight,7.56091772e-04,3.00000000e-03,5.536430
268,blocks.0.ln2.bias,1.38205856e-02,3.00000000e-03,5.536430
268,blocks.0.mlp.0.weight,7.39763111e-03,3.00000000e-03,5.536430
268,blocks.0.mlp.0.bias,7.28698649e-03,3.00000000e-03,5.536430
268,blocks.0.mlp.2.weight,1.25697010e-02,3.00000000e-03,5.536430
268,blocks.0.mlp.2.bias,1.16037838e-02,3.00000000e-03,5.536430
268,blocks.1.ln1.weight,4.68280318e-04,3.00000000e-03,5.536430
268,blocks.1.ln1.bias,5.39606712e-03,3.00000000e-03,5.536430
268,blocks.1.attn.in_proj_weight,3.88339670e-03,3.00000000e-03,5.536430
268,blocks.1.attn.in_proj_bias,9.41105551e-03,3.00000000e-03,5.536430
268,blocks.1.attn.out_proj.weight,7.88218788e-03,3.00000000e-03,5.536430
268,blocks.1.attn.out_proj.bias,1.56403483e-02,3.00000000e-03,5.536430
268,blocks.1.ln2.weight,7.21664160e-04,3.00000000e-03,5.536430
